 Trial_ID,1.2,2.4,3.5999999999999996,4.8,6.0,7.199999999999999,8.4,9.6,10.799999999999999,12.0
1,-100.30712423979149,-97.24262169413568,-98.80688336520076,-92.59060895084373,-91.51107011070111,-90.2174074074074,-91.95535055350554,-90.10331825037707,-76.06688963210702,-97.68955399061034
