 Trial_ID,1.2,2.4,3.5999999999999996,4.8,6.0,7.199999999999999,8.4,9.6,10.799999999999999,12.0
1,118540.0,118540.0,118540.0,118540.0,118540.0,118540.0,118540.0,118540.0,118540.0,118540.0
